Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,Job_Role
400,,2,,,7.33,58,1,,10,,,,,,,3,,1,26
400,,2,,,6.04,58,0,,11,,,,,,,3,,1,28
400,,2,,,9.64,58,1,,10,,,,,,,3,,1,8
400,,2,,,9.29,58,1,,11,,,,,,,3,,1,8
400,,2,,,6.68,58,1,,6,,,,,,,3,,1,26
400,,2,,,9.73,58,1,,9,,,,,,,3,,1,8
400,,2,,,6.85,58,0,,15,,,,,,,3,,1,26
400,,2,,,9.44,58,1,,12,,,,,,,3,,1,8
400,,2,,,6.5,58,1,,10,,,,,,,3,,1,28
400,,2,,,9.31,58,1,,14,,,,,,,3,,1,8
400,,2,,,8.15,58,0,,9,,,,,,,3,,1,0
400,,2,,,6.77,58,1,,12,,,,,,,3,,1,26
400,,2,,,8.53,58,1,,6,,,,,,,3,,1,8
400,,2,,,6.77,58,0,,6,,,,,,,3,,1,26
400,,2,,,7.77,58,0,,6,,,,,,,3,,1,0
400,,2,,,6.66,58,1,,9,,,,,,,3,,1,26
400,,2,,,7.8,58,0,,10,,,,,,,3,,1,0
400,,2,,,8.84,58,1,,15,,,,,,,3,,1,8
400,,2,,,9.26,58,0,,13,,,,,,,3,,1,8
400,,2,,,6.91,29,1,,14,,,,,,,3,,1,9
400,,2,,,7.71,29,0,,11,,,,,,,3,,1,31
400,,2,,,8.03,29,0,,8,,,,,,,3,,1,31
400,,2,,,8.71,29,0,,8,,,,,,,3,,1,10
400,,2,,,6.19,29,1,,8,,,,,,,3,,1,19
400,,2,,,7.36,29,0,,9,,,,,,,3,,1,9
400,,2,,,9.13,29,0,,10,,,,,,,3,,1,10
400,,2,,,9.5,29,0,,11,,,,,,,3,,1,10
400,,2,,,7.42,29,0,,13,,,,,,,3,,1,9
400,,2,,,6.59,29,1,,6,,,,,,,3,,1,9
400,,2,,,9.62,29,0,,15,,,,,,,3,,1,10
400,,2,,,7.6,29,1,,11,,,,,,,3,,1,31
400,,2,,,8.27,29,0,,7,,,,,,,3,,1,31
400,,2,,,9.88,29,0,,6,,,,,,,3,,1,10
400,,2,,,9.58,29,1,,15,,,,,,,3,,1,10
400,,2,,,7.78,29,1,,8,,,,,,,3,,1,31
400,,2,,,7.98,29,1,,12,,,,,,,3,,1,31
400,,2,,,9.8,29,0,,10,,,,,,,3,,1,10
400,,2,,,9.18,29,1,,14,,,,,,,3,,1,10
400,,2,,,7.0,29,1,,9,,,,,,,3,,1,9
400,,2,,,9.75,29,1,,11,,,,,,,3,,1,10
400,,2,,,6.47,29,0,,9,,,,,,,3,,1,19
400,,2,,,6.75,29,1,,13,,,,,,,3,,1,9
400,,2,,,9.45,29,0,,12,,,,,,,3,,1,10
400,,2,,,6.01,29,0,,7,,,,,,,3,,1,19
400,,2,,,6.91,29,1,,12,,,,,,,3,,1,9
400,,2,,,6.51,29,1,,9,,,,,,,3,,1,9
400,,2,,,7.51,29,1,,7,,,,,,,3,,1,31
400,,2,,,6.94,29,0,,11,,,,,,,3,,1,9
400,,2,,,7.1,29,0,,12,,,,,,,3,,1,9
400,,2,,,6.91,29,1,,10,,,,,,,3,,1,9
400,,2,,,6.66,29,1,,6,,,,,,,3,,1,9
400,,2,,,6.06,29,1,,11,,,,,,,3,,1,19
400,,2,,,6.21,29,1,,11,,,,,,,3,,1,19
400,,2,,,6.08,29,0,,12,,,,,,,3,,1,19
400,,2,,,8.0,29,0,,12,,,,,,,3,,1,31
400,,2,,,7.16,29,1,,14,,,,,,,3,,1,9
400,,2,,,7.85,29,1,,9,,,,,,,3,,1,31
400,,2,,,6.07,29,1,,12,,,,,,,3,,1,19
400,,2,,,6.69,29,0,,7,,,,,,,3,,1,9
400,,2,,,7.8,29,1,,8,,,,,,,3,,1,31
400,,2,,,9.04,29,0,,10,,,,,,,3,,1,10
400,,2,,,8.02,29,1,,15,,,,,,,3,,1,31
400,,2,,,9.32,29,0,,14,,,,,,,3,,1,10
400,,2,,,7.29,29,1,,7,,,,,,,3,,1,9
400,,2,,,7.39,29,0,,13,,,,,,,3,,1,9
400,,2,,,7.18,29,1,,6,,,,,,,3,,1,9
400,,2,,,8.57,29,0,,10,,,,,,,3,,1,10
400,,2,,,9.91,29,1,,13,,,,,,,3,,1,10
400,,2,,,7.29,29,1,,13,,,,,,,3,,1,9
400,,2,,,9.52,30,1,,11,,,,,,,3,,1,10
400,,2,,,9.16,30,1,,8,,,,,,,3,,1,10
400,,2,,,9.69,30,0,,15,,,,,,,3,,1,10
400,,2,,,8.5,30,0,,6,,,,,,,3,,1,31
400,,2,,,7.88,30,0,,7,,,,,,,3,,1,31
400,,2,,,8.68,30,0,,15,,,,,,,3,,1,10
400,,2,,,9.64,30,1,,13,,,,,,,3,,1,10
400,,2,,,6.4,30,1,,11,,,,,,,3,,1,19
400,,2,,,6.67,30,0,,10,,,,,,,3,,1,9
400,,2,,,6.86,30,1,,8,,,,,,,3,,1,9
400,,2,,,9.78,30,1,,6,,,,,,,3,,1,10
400,,2,,,8.18,30,1,,15,,,,,,,3,,1,31
400,,2,,,6.17,30,1,,7,,,,,,,3,,1,19
400,,2,,,9.98,30,1,,9,,,,,,,3,,1,10
400,,2,,,6.58,30,0,,11,,,,,,,3,,1,9
400,,2,,,7.61,30,0,,7,,,,,,,3,,1,31
400,,2,,,9.03,30,1,,6,,,,,,,3,,1,10
400,,2,,,6.67,30,1,,7,,,,,,,3,,1,9
400,,2,,,9.65,30,1,,10,,,,,,,3,,1,10
400,,2,,,6.72,30,0,,8,,,,,,,3,,1,9
400,,2,,,9.73,30,0,,10,,,,,,,3,,1,10
400,,2,,,6.95,30,0,,12,,,,,,,3,,1,9
400,,2,,,7.79,30,0,,12,,,,,,,3,,1,31
400,,2,,,6.73,30,0,,6,,,,,,,3,,1,9
400,,2,,,6.61,30,0,,15,,,,,,,3,,1,9
400,,2,,,7.78,30,0,,7,,,,,,,3,,1,31
400,,2,,,9.24,30,1,,7,,,,,,,3,,1,10
400,,2,,,7.43,30,1,,14,,,,,,,3,,1,9
400,,2,,,6.39,30,1,,14,,,,,,,3,,1,19
400,,2,,,9.44,30,0,,15,,,,,,,3,,1,10
400,,2,,,9.26,30,0,,11,,,,,,,3,,1,10
400,,2,,,6.18,30,0,,10,,,,,,,3,,1,19
400,,2,,,6.76,30,1,,12,,,,,,,3,,1,9
400,,2,,,8.47,30,1,,14,,,,,,,3,,1,31
400,,2,,,7.33,30,1,,6,,,,,,,3,,1,9
400,,2,,,6.55,30,0,,7,,,,,,,3,,1,9
400,,2,,,9.64,30,0,,12,,,,,,,3,,1,10
400,,2,,,8.8,30,0,,13,,,,,,,3,,1,10
400,,2,,,6.2,30,0,,15,,,,,,,3,,1,19
400,,2,,,8.15,30,0,,15,,,,,,,3,,1,31
400,,2,,,9.55,30,1,,14,,,,,,,3,,1,10
400,,2,,,7.29,30,0,,12,,,,,,,3,,1,9
400,,2,,,6.37,30,0,,6,,,,,,,3,,1,19
400,,2,,,7.47,30,0,,10,,,,,,,3,,1,9
400,,2,,,8.23,30,0,,11,,,,,,,3,,1,31
400,,2,,,6.81,30,0,,6,,,,,,,3,,1,9
400,,2,,,9.87,30,1,,6,,,,,,,3,,1,10
400,,2,,,8.75,30,1,,15,,,,,,,3,,1,10
400,,2,,,8.29,30,0,,9,,,,,,,3,,1,31
400,,2,,,6.05,30,0,,9,,,,,,,3,,1,19
400,,2,,,9.8,31,0,,10,,,,,,,3,,1,10
400,,2,,,6.35,31,1,,6,,,,,,,3,,1,19
400,,2,,,9.44,31,0,,15,,,,,,,3,,1,10
400,,2,,,6.33,31,0,,11,,,,,,,3,,1,19
400,,2,,,9.26,31,0,,14,,,,,,,3,,1,10
400,,2,,,6.55,31,1,,12,,,,,,,3,,1,9
400,,2,,,7.95,31,0,,10,,,,,,,3,,1,31
400,,2,,,7.11,31,0,,9,,,,,,,3,,1,9
400,,2,,,7.38,31,1,,10,,,,,,,3,,1,9
400,,2,,,9.7,31,1,,11,,,,,,,3,,1,10
400,,2,,,6.99,31,0,,6,,,,,,,3,,1,9
400,,2,,,6.5,31,0,,14,,,,,,,3,,1,19
400,,2,,,6.09,31,0,,8,,,,,,,3,,1,19
400,,2,,,9.57,31,0,,7,,,,,,,3,,1,10
400,,2,,,9.89,31,1,,8,,,,,,,3,,1,10
400,,2,,,7.52,31,1,,15,,,,,,,3,,1,31
400,,2,,,8.47,31,1,,7,,,,,,,3,,1,31
400,,2,,,6.7,31,0,,10,,,,,,,3,,1,9
400,,2,,,6.4,31,0,,15,,,,,,,3,,1,19
400,,2,,,7.95,31,1,,13,,,,,,,3,,1,31
400,,2,,,9.51,31,0,,14,,,,,,,3,,1,10
400,,2,,,7.25,31,0,,7,,,,,,,3,,1,9
400,,2,,,9.1,31,0,,13,,,,,,,3,,1,10
400,,2,,,9.79,31,1,,11,,,,,,,3,,1,10
400,,2,,,7.77,31,0,,9,,,,,,,3,,1,31
400,,2,,,7.65,31,0,,15,,,,,,,3,,1,31
400,,2,,,9.26,31,1,,15,,,,,,,3,,1,10
400,,2,,,9.75,31,0,,10,,,,,,,3,,1,10
400,,2,,,9.43,31,1,,13,,,,,,,3,,1,10
400,,2,,,7.39,31,0,,15,,,,,,,3,,1,9
400,,2,,,8.41,31,0,,10,,,,,,,3,,1,31
400,,2,,,6.39,31,0,,6,,,,,,,3,,1,19
400,,2,,,8.89,31,1,,13,,,,,,,3,,1,10
400,,2,,,6.48,31,1,,10,,,,,,,3,,1,19
400,,2,,,8.34,31,1,,10,,,,,,,3,,1,31
400,,2,,,8.37,31,0,,10,,,,,,,3,,1,31
400,,2,,,9.5,31,0,,8,,,,,,,3,,1,10
400,,2,,,6.8,31,1,,10,,,,,,,3,,1,9
400,,2,,,9.13,31,1,,15,,,,,,,3,,1,10
400,,2,,,6.67,31,0,,12,,,,,,,3,,1,9
400,,2,,,7.13,31,1,,8,,,,,,,3,,1,9
400,,2,,,6.79,31,1,,14,,,,,,,3,,1,9
400,,2,,,9.39,31,0,,6,,,,,,,3,,1,10
400,,2,,,6.46,31,1,,6,,,,,,,3,,1,19
400,,2,,,6.94,31,1,,8,,,,,,,3,,1,9
400,,2,,,7.17,31,0,,8,,,,,,,3,,1,9
400,,2,,,8.82,31,0,,12,,,,,,,3,,1,10
400,,2,,,7.22,31,1,,8,,,,,,,3,,1,9
400,,2,,,6.46,31,0,,6,,,,,,,3,,1,19
400,,2,,,6.75,31,0,,11,,,,,,,3,,1,9
400,,2,,,9.42,12,0,,13,,,,,,,3,,1,10
400,,2,,,8.43,12,1,,10,,,,,,,3,,1,31
400,,2,,,9.99,12,1,,14,,,,,,,3,,1,10
400,,2,,,8.23,12,1,,10,,,,,,,3,,1,31
400,,2,,,8.83,12,1,,10,,,,,,,3,,1,10
400,,2,,,6.94,12,1,,10,,,,,,,3,,1,9
400,,2,,,8.97,12,0,,8,,,,,,,3,,1,10
400,,2,,,7.96,12,1,,10,,,,,,,3,,1,31
400,,2,,,9.94,12,0,,8,,,,,,,3,,1,10
400,,2,,,9.46,12,0,,14,,,,,,,3,,1,10
400,,2,,,7.2,12,1,,10,,,,,,,3,,1,9
400,,2,,,6.58,12,1,,11,,,,,,,3,,1,9
400,,2,,,8.79,12,0,,7,,,,,,,3,,1,10
400,,2,,,9.57,12,1,,15,,,,,,,3,,1,10
400,,2,,,7.16,12,1,,15,,,,,,,3,,1,9
400,,2,,,8.47,12,0,,12,,,,,,,3,,1,31
400,,2,,,9.49,12,1,,11,,,,,,,3,,1,10
400,,2,,,7.59,12,0,,9,,,,,,,3,,1,31
400,,2,,,9.72,12,0,,12,,,,,,,3,,1,10
400,,2,,,9.62,12,0,,13,,,,,,,3,,1,10
400,,2,,,6.38,12,1,,14,,,,,,,3,,1,19
400,,2,,,9.22,12,1,,11,,,,,,,3,,1,10
400,,2,,,6.16,12,0,,6,,,,,,,3,,1,19
400,,2,,,8.04,12,0,,9,,,,,,,3,,1,31
400,,2,,,9.14,12,0,,8,,,,,,,3,,1,10
400,,2,,,6.45,12,1,,13,,,,,,,3,,1,19
400,,2,,,8.35,12,1,,8,,,,,,,3,,1,31
400,,2,,,7.94,12,0,,7,,,,,,,3,,1,31
400,,2,,,6.52,12,1,,14,,,,,,,3,,1,9
400,,2,,,8.69,12,0,,7,,,,,,,3,,1,10
400,,2,,,7.05,12,1,,6,,,,,,,3,,1,9
400,,2,,,8.88,12,1,,13,,,,,,,3,,1,10
400,,2,,,7.19,12,1,,12,,,,,,,3,,1,9
400,,2,,,6.87,12,1,,6,,,,,,,3,,1,9
400,,2,,,8.89,12,1,,12,,,,,,,3,,1,10
400,,2,,,6.94,12,1,,6,,,,,,,3,,1,9
400,,2,,,9.32,12,1,,12,,,,,,,3,,1,10
400,,2,,,7.33,12,1,,14,,,,,,,3,,1,9
400,,2,,,6.17,12,0,,9,,,,,,,3,,1,19
400,,2,,,8.17,12,1,,11,,,,,,,3,,1,31
400,,2,,,8.18,12,1,,10,,,,,,,3,,1,31
400,,2,,,6.77,12,0,,14,,,,,,,3,,1,9
400,,2,,,6.68,12,0,,7,,,,,,,3,,1,9
400,,2,,,6.05,12,1,,14,,,,,,,3,,1,19
400,,2,,,9.7,12,1,,8,,,,,,,3,,1,10
400,,2,,,6.89,12,1,,6,,,,,,,3,,1,9
400,,2,,,7.46,12,1,,14,,,,,,,3,,1,9
400,,2,,,7.96,12,0,,15,,,,,,,3,,1,31
400,,2,,,7.64,12,1,,15,,,,,,,3,,1,31
400,,2,,,7.45,12,0,,15,,,,,,,3,,1,9
400,,2,,,6.49,61,1,,8,,,,,,,3,,1,19
400,,2,,,7.1,61,0,,14,,,,,,,3,,1,9
400,,2,,,9.74,61,0,,14,,,,,,,3,,1,10
400,,2,,,6.94,61,0,,14,,,,,,,3,,1,9
400,,2,,,8.01,61,1,,12,,,,,,,3,,1,31
400,,2,,,8.42,61,1,,9,,,,,,,3,,1,31
400,,2,,,8.3,61,0,,6,,,,,,,3,,1,31
400,,2,,,8.33,61,1,,10,,,,,,,3,,1,31
400,,2,,,6.54,61,1,,11,,,,,,,3,,1,9
400,,2,,,8.3,61,1,,13,,,,,,,3,,1,31
400,,2,,,9.88,61,0,,15,,,,,,,3,,1,10
400,,2,,,9.69,61,1,,10,,,,,,,3,,1,10
400,,2,,,7.27,61,1,,10,,,,,,,3,,1,9
400,,2,,,9.7,61,1,,9,,,,,,,3,,1,10
400,,2,,,9.38,61,0,,14,,,,,,,3,,1,10
400,,2,,,6.06,61,1,,15,,,,,,,3,,1,19
400,,2,,,8.97,61,0,,15,,,,,,,3,,1,10
400,,2,,,6.12,61,1,,10,,,,,,,3,,1,19
400,,2,,,9.14,61,0,,14,,,,,,,3,,1,10
400,,2,,,6.19,61,0,,7,,,,,,,3,,1,19
400,,2,,,6.2,61,0,,13,,,,,,,3,,1,19
400,,2,,,7.96,61,1,,9,,,,,,,3,,1,31
400,,2,,,9.47,61,0,,10,,,,,,,3,,1,10
400,,2,,,7.4,61,0,,10,,,,,,,3,,1,9
400,,2,,,9.21,61,0,,15,,,,,,,3,,1,10
400,,2,,,6.62,61,1,,12,,,,,,,3,,1,9
400,,2,,,6.52,61,0,,12,,,,,,,3,,1,9
400,,2,,,7.87,61,0,,9,,,,,,,3,,1,31
400,,2,,,8.86,61,1,,11,,,,,,,3,,1,10
400,,2,,,8.12,61,1,,8,,,,,,,3,,1,31
400,,2,,,6.62,61,1,,9,,,,,,,3,,1,9
400,,2,,,7.11,61,1,,11,,,,,,,3,,1,9
400,,2,,,9.75,61,1,,9,,,,,,,3,,1,10
400,,2,,,7.39,61,0,,13,,,,,,,3,,1,9
400,,2,,,7.74,61,1,,11,,,,,,,3,,1,31
400,,2,,,7.78,61,0,,7,,,,,,,3,,1,31
400,,2,,,8.62,61,0,,7,,,,,,,3,,1,10
400,,2,,,9.57,61,0,,14,,,,,,,3,,1,10
400,,2,,,6.87,61,1,,13,,,,,,,3,,1,9
400,,2,,,8.72,61,1,,13,,,,,,,3,,1,10
400,,2,,,6.89,61,0,,11,,,,,,,3,,1,9
400,,2,,,9.9,61,0,,11,,,,,,,3,,1,10
400,,2,,,9.06,61,1,,15,,,,,,,3,,1,10
400,,2,,,6.48,61,0,,11,,,,,,,3,,1,19
400,,2,,,6.94,61,0,,10,,,,,,,3,,1,9
400,,2,,,9.37,61,0,,9,,,,,,,3,,1,10
400,,2,,,6.66,61,0,,13,,,,,,,3,,1,9
400,,2,,,9.08,61,0,,8,,,,,,,3,,1,10
400,,2,,,6.65,61,1,,15,,,,,,,3,,1,9
400,,2,,,9.66,61,1,,9,,,,,,,3,,1,10
400,,2,,,9.15,59,0,,12,,,,,,,3,,1,10
400,,2,,,8.72,59,1,,12,,,,,,,3,,1,10
400,,2,,,8.26,59,0,,7,,,,,,,3,,1,31
400,,2,,,9.75,59,0,,8,,,,,,,3,,1,10
400,,2,,,6.85,59,1,,11,,,,,,,3,,1,9
400,,2,,,9.69,59,0,,11,,,,,,,3,,1,10
400,,2,,,8.92,59,1,,6,,,,,,,3,,1,10
400,,2,,,7.8,59,1,,13,,,,,,,3,,1,31
400,,2,,,8.49,59,0,,12,,,,,,,3,,1,31
400,,2,,,7.23,59,1,,14,,,,,,,3,,1,9
400,,2,,,7.52,59,0,,15,,,,,,,3,,1,31
400,,2,,,7.55,59,1,,15,,,,,,,3,,1,31
400,,2,,,8.32,59,1,,9,,,,,,,3,,1,31
400,,2,,,8.81,59,1,,7,,,,,,,3,,1,10
400,,2,,,8.4,59,0,,12,,,,,,,3,,1,31
400,,2,,,8.91,59,1,,13,,,,,,,3,,1,10
400,,2,,,9.33,59,0,,11,,,,,,,3,,1,10
400,,2,,,6.09,59,1,,11,,,,,,,3,,1,19
400,,2,,,8.86,59,0,,13,,,,,,,3,,1,10
400,,2,,,7.5,59,1,,7,,,,,,,3,,1,9
400,,2,,,9.61,59,0,,9,,,,,,,3,,1,10
400,,2,,,7.66,59,1,,6,,,,,,,3,,1,31
400,,2,,,9.69,59,0,,15,,,,,,,3,,1,10
400,,2,,,9.36,59,1,,15,,,,,,,3,,1,10
400,,2,,,6.6,59,0,,10,,,,,,,3,,1,9
400,,2,,,6.12,59,1,,8,,,,,,,3,,1,19
400,,2,,,6.7,59,1,,7,,,,,,,3,,1,9
400,,2,,,7.37,59,0,,6,,,,,,,3,,1,9
400,,2,,,7.98,59,1,,11,,,,,,,3,,1,31
400,,2,,,6.88,59,0,,6,,,,,,,3,,1,9
400,,2,,,9.72,59,0,,8,,,,,,,3,,1,10
400,,2,,,9.64,59,0,,10,,,,,,,3,,1,10
400,,2,,,7.0,59,1,,14,,,,,,,3,,1,9
400,,2,,,6.75,59,0,,15,,,,,,,3,,1,9
400,,2,,,8.08,59,0,,10,,,,,,,3,,1,31
400,,2,,,6.56,59,0,,8,,,,,,,3,,1,9
400,,2,,,7.24,59,1,,7,,,,,,,3,,1,9
400,,2,,,6.08,59,0,,8,,,,,,,3,,1,19
400,,2,,,6.72,59,1,,15,,,,,,,3,,1,9
400,,2,,,8.72,59,1,,10,,,,,,,3,,1,10
400,,2,,,7.21,59,0,,12,,,,,,,3,,1,9
400,,2,,,8.23,59,1,,12,,,,,,,3,,1,31
400,,2,,,8.96,59,1,,10,,,,,,,3,,1,10
400,,2,,,6.65,59,0,,8,,,,,,,3,,1,9
400,,2,,,8.5,59,1,,14,,,,,,,3,,1,31
400,,2,,,6.91,59,0,,6,,,,,,,3,,1,9
400,,2,,,6.34,59,0,,9,,,,,,,3,,1,19
400,,2,,,7.01,59,1,,12,,,,,,,3,,1,9
400,,2,,,8.1,59,1,,9,,,,,,,3,,1,31
400,,2,,,8.0,59,1,,6,,,,,,,3,,1,31
400,,2,,,9.26,35,0,,12,,,,,,,3,,1,24
400,,2,,,8.35,35,0,,7,,,,,,,3,,1,18
400,,2,,,7.62,35,0,,7,,,,,,,3,,1,18
400,,2,,,8.04,35,1,,8,,,,,,,3,,1,18
400,,2,,,9.79,35,1,,10,,,,,,,3,,1,24
400,,2,,,7.08,35,1,,14,,,,,,,3,,1,2
400,,2,,,8.67,35,1,,10,,,,,,,3,,1,24
400,,2,,,7.69,35,1,,8,,,,,,,3,,1,18
400,,2,,,7.18,35,0,,6,,,,,,,3,,1,2
400,,2,,,8.71,35,0,,6,,,,,,,3,,1,24
400,,2,,,7.46,35,0,,7,,,,,,,3,,1,2
400,,2,,,7.71,35,0,,13,,,,,,,3,,1,18
400,,2,,,7.05,35,0,,6,,,,,,,3,,1,2
400,,2,,,7.35,35,0,,13,,,,,,,3,,1,2
400,,2,,,9.91,35,1,,6,,,,,,,3,,1,24
400,,2,,,9.32,35,1,,14,,,,,,,3,,1,24
400,,2,,,7.3,35,1,,12,,,,,,,3,,1,2
400,,2,,,9.8,35,1,,10,,,,,,,3,,1,24
400,,2,,,7.77,35,0,,9,,,,,,,3,,1,18
400,,2,,,9.8,35,1,,8,,,,,,,3,,1,24
400,,2,,,6.4,35,0,,7,,,,,,,3,,1,21
400,,2,,,7.36,35,0,,9,,,,,,,3,,1,2
400,,2,,,8.68,35,1,,10,,,,,,,3,,1,24
400,,2,,,9.2,35,1,,10,,,,,,,3,,1,24
400,,2,,,6.54,35,0,,8,,,,,,,3,,1,2
400,,2,,,8.19,35,0,,7,,,,,,,3,,1,18
400,,2,,,6.56,35,0,,15,,,,,,,3,,1,2
400,,2,,,9.65,35,0,,14,,,,,,,3,,1,24
400,,2,,,7.55,35,0,,15,,,,,,,3,,1,18
400,,2,,,7.69,35,0,,15,,,,,,,3,,1,18
400,,2,,,9.84,35,0,,8,,,,,,,3,,1,24
400,,2,,,6.75,35,1,,6,,,,,,,3,,1,2
400,,2,,,8.83,35,0,,6,,,,,,,3,,1,24
400,,2,,,7.55,35,1,,8,,,,,,,3,,1,18
400,,2,,,9.17,35,1,,6,,,,,,,3,,1,24
400,,2,,,7.68,35,1,,14,,,,,,,3,,1,18
400,,2,,,6.48,35,1,,11,,,,,,,3,,1,21
400,,2,,,8.9,35,1,,6,,,,,,,3,,1,24
400,,2,,,7.56,35,0,,10,,,,,,,3,,1,18
400,,2,,,7.54,35,1,,12,,,,,,,3,,1,18
400,,2,,,6.22,35,1,,8,,,,,,,3,,1,21
400,,2,,,6.82,35,1,,14,,,,,,,3,,1,2
400,,2,,,8.73,35,0,,9,,,,,,,3,,1,24
400,,2,,,6.74,35,1,,11,,,,,,,3,,1,2
400,,2,,,7.08,35,0,,10,,,,,,,3,,1,2
400,,2,,,7.99,35,0,,6,,,,,,,3,,1,18
400,,2,,,8.23,35,1,,10,,,,,,,3,,1,18
400,,2,,,9.19,35,1,,15,,,,,,,3,,1,24
400,,2,,,9.57,35,0,,9,,,,,,,3,,1,24
400,,2,,,9.7,35,1,,8,,,,,,,3,,1,24
400,,2,,,9.5,22,1,,7,,,,,,,3,,1,24
400,,2,,,9.94,22,0,,9,,,,,,,3,,1,24
400,,2,,,9.73,22,1,,14,,,,,,,3,,1,24
400,,2,,,6.39,22,1,,10,,,,,,,3,,1,21
400,,2,,,6.11,22,1,,7,,,,,,,3,,1,21
400,,2,,,7.81,22,1,,7,,,,,,,3,,1,18
400,,2,,,7.04,22,1,,13,,,,,,,3,,1,2
400,,2,,,9.44,22,0,,9,,,,,,,3,,1,24
400,,2,,,9.39,22,1,,10,,,,,,,3,,1,24
400,,2,,,7.94,22,1,,15,,,,,,,3,,1,18
400,,2,,,9.15,22,0,,11,,,,,,,3,,1,24
400,,2,,,9.81,22,0,,15,,,,,,,3,,1,24
400,,2,,,6.11,22,1,,6,,,,,,,3,,1,21
400,,2,,,8.76,22,1,,7,,,,,,,3,,1,24
400,,2,,,6.4,22,0,,13,,,,,,,3,,1,21
400,,2,,,6.02,22,1,,8,,,,,,,3,,1,21
400,,2,,,8.63,22,1,,13,,,,,,,3,,1,24
400,,2,,,8.46,22,0,,7,,,,,,,3,,1,18
400,,2,,,6.26,22,1,,8,,,,,,,3,,1,21
400,,2,,,9.47,22,0,,13,,,,,,,3,,1,24
400,,2,,,8.34,22,0,,15,,,,,,,3,,1,18
400,,2,,,9.38,22,1,,7,,,,,,,3,,1,24
400,,2,,,8.3,22,1,,15,,,,,,,3,,1,18
400,,2,,,9.3,22,0,,15,,,,,,,3,,1,24
400,,2,,,8.79,22,0,,7,,,,,,,3,,1,24
400,,2,,,7.07,22,1,,12,,,,,,,3,,1,2
400,,2,,,7.92,22,1,,6,,,,,,,3,,1,18
400,,2,,,9.98,22,1,,12,,,,,,,3,,1,24
400,,2,,,6.91,22,1,,14,,,,,,,3,,1,2
400,,2,,,7.25,22,1,,7,,,,,,,3,,1,2
400,,2,,,7.06,22,1,,6,,,,,,,3,,1,2
400,,2,,,8.26,22,1,,8,,,,,,,3,,1,18
400,,2,,,8.73,22,1,,6,,,,,,,3,,1,24
400,,2,,,7.38,22,1,,15,,,,,,,3,,1,2
400,,2,,,8.01,22,0,,15,,,,,,,3,,1,18
400,,2,,,9.91,22,0,,8,,,,,,,3,,1,24
400,,2,,,9.67,22,0,,8,,,,,,,3,,1,24
400,,2,,,9.49,22,1,,10,,,,,,,3,,1,24
400,,2,,,8.84,22,0,,12,,,,,,,3,,1,24
400,,2,,,8.68,22,1,,9,,,,,,,3,,1,24
400,,2,,,9.13,22,0,,6,,,,,,,3,,1,24
400,,2,,,7.98,22,1,,15,,,,,,,3,,1,18
400,,2,,,8.61,22,0,,10,,,,,,,3,,1,24
400,,2,,,6.6,22,0,,6,,,,,,,3,,1,2
400,,2,,,6.78,22,0,,8,,,,,,,3,,1,2
400,,2,,,6.86,22,0,,7,,,,,,,3,,1,2
400,,2,,,8.35,22,0,,8,,,,,,,3,,1,18
400,,2,,,7.66,22,0,,15,,,,,,,3,,1,18
400,,2,,,9.4,22,0,,9,,,,,,,3,,1,24
400,,2,,,9.91,22,0,,9,,,,,,,3,,1,24
400,,2,,,7.95,36,1,,13,,,,,,,3,,1,18
400,,2,,,7.79,36,0,,12,,,,,,,3,,1,18
400,,2,,,7.55,36,1,,6,,,,,,,3,,1,18
400,,2,,,8.18,36,1,,10,,,,,,,3,,1,18
400,,2,,,7.82,36,0,,8,,,,,,,3,,1,18
400,,2,,,7.72,36,1,,12,,,,,,,3,,1,18
400,,2,,,9.35,36,1,,14,,,,,,,3,,1,24
400,,2,,,9.62,36,1,,8,,,,,,,3,,1,24
400,,2,,,7.03,36,0,,11,,,,,,,3,,1,2
400,,2,,,9.07,36,1,,8,,,,,,,3,,1,24
400,,2,,,8.94,36,1,,6,,,,,,,3,,1,24
400,,2,,,9.97,36,0,,13,,,,,,,3,,1,24
400,,2,,,9.59,36,1,,9,,,,,,,3,,1,24
400,,2,,,9.11,36,1,,8,,,,,,,3,,1,24
400,,2,,,7.96,36,0,,14,,,,,,,3,,1,18
400,,2,,,7.74,36,0,,7,,,,,,,3,,1,18
400,,2,,,8.94,36,1,,13,,,,,,,3,,1,24
400,,2,,,9.8,36,0,,7,,,,,,,3,,1,24
400,,2,,,6.68,36,1,,14,,,,,,,3,,1,2
400,,2,,,9.23,36,1,,11,,,,,,,3,,1,24
400,,2,,,7.42,36,1,,7,,,,,,,3,,1,2
400,,2,,,7.92,36,1,,11,,,,,,,3,,1,18
400,,2,,,9.46,36,0,,15,,,,,,,3,,1,24
400,,2,,,8.94,36,1,,15,,,,,,,3,,1,24
400,,2,,,10.0,36,0,,6,,,,,,,3,,1,24
400,,2,,,8.77,36,1,,10,,,,,,,3,,1,24
400,,2,,,6.1,36,1,,14,,,,,,,3,,1,21
